Unnamed: 0,cell_class,neuron_class,domain,Region,ground_truth,x,y
2190x-90,Excitatory,E-7,MPN,MPN,MPN,2190.329964,-89.62588583
2199x-213,Inhibitory,I-14,MPN,MPN,MPN,2199.379442,-213.1903802
2207x-244,Inhibitory,I-15,MPN,MPN,MPN,2207.065681,-243.9139913
2213x-113,Inhibitory,I-1,MPN,MPN,MPN,2212.921284,-113.3117111
2217x-104,Inhibitory,I-14,MPN,MPN,MPN,2217.065139,-103.9755902
2222x-261,Excitatory,E-7,MPN,MPN,MPN,2222.207781,-260.5753827
2226x-184,Inhibitory,I-7,MPN,MPN,MPN,2226.169731,-183.7611309
2232x-176,Inhibitory,I-15,MPN,MPN,MPN,2231.931487,-176.1345384
2233x-141,Inhibitory,I-11,MPN,MPN,MPN,2233.069812,-141.4691805
2234x-163,Inhibitory,I-15,MPN,MPN,MPN,2234.155998,-163.4643732
2254x-167,Inhibitory,I-16,MPN,MPN,MPN,2253.533874,-166.6694051
2258x-104,Inhibitory,I-14,MPN,MPN,MPN,2257.940024,-103.8978156
2260x-126,OD Immature 1,,MPN,MPN,MPN,2260.068495,-125.8262969
2261x-108,Inhibitory,I-1,MPN,MPN,MPN,2260.756991,-108.0113392
2260x-86,Excitatory,E-12,MPN,MPN,MPN,2259.641558,-85.99807408
2272x-199,Inhibitory,I-14,MPN,MPN,MPN,2272.168476,-198.8217744
2273x-154,Inhibitory,I-2,MPN,MPN,MPN,2273.479761,-154.1947643
2277x-145,Inhibitory,I-12,MPN,MPN,MPN,2276.63111,-145.3300369
2284x-110,Inhibitory,I-14,MPN,MPN,MPN,2283.586993,-109.7475734
2286x-172,Inhibitory,I-2,MPN,MPN,MPN,2286.207933,-171.9516381
2288x-186,Inhibitory,I-14,MPN,MPN,MPN,2288.081813,-186.2294555
2293x-87,Excitatory,E-17,MPN,MPN,MPN,2293.185554,-86.65707466
2294x-197,Excitatory,E-16,MPN,MPN,MPN,2293.977125,-197.3101824
2317x-262,Inhibitory,I-14,MPN,MPN,MPN,2316.612203,-262.4219327
2322x-118,Inhibitory,I-13,MPN,MPN,MPN,2321.731681,-117.7513332
2320x-201,Excitatory,E-15,MPN,MPN,MPN,2320.258571,-200.6360538
2336x-94,Inhibitory,I-2,BST,BST,BST,2335.900132,-93.72776739
2183x-199,Inhibitory,I-7,MPN,MPN,MPN,2182.718155,-198.8013979
2187x-235,Excitatory,E-7,MPN,MPN,MPN,2187.333425,-234.6778953
2207x-221,Inhibitory,I-15,MPN,MPN,MPN,2206.796883,-220.6431034
2212x-257,Inhibitory,I-15,MPN,MPN,MPN,2212.079613,-257.0845777
2229x-262,Astrocyte,,MPN,MPN,MPN,2229.262027,-262.3150613
2252x-129,OD Immature 1,,MPN,MPN,MPN,2251.517335,-128.6895712
2258x-187,Inhibitory,I-11,MPN,MPN,MPN,2258.183458,-186.69172
2287x-96,Inhibitory,I-16,MPN,MPN,MPN,2287.187971,-96.28760821
2292x-225,Inhibitory,I-11,MPN,MPN,MPN,2292.118558,-225.3808315
2307x-249,Inhibitory,I-12,MPN,MPN,MPN,2307.471202,-249.1641655
2307x-219,Inhibitory,I-11,MPN,MPN,MPN,2306.760967,-218.6535683
2308x-258,Inhibitory,I-11,MPN,MPN,MPN,2308.15225,-258.0775925
2335x-82,Excitatory,E-19,BST,BST,BST,2335.180077,-82.4274526
2159x-210,Excitatory,E-7,MPN,MPN,MPN,2159.102328,-210.1153927
2216x-168,Inhibitory,I-10,MPN,MPN,MPN,2215.989758,-167.7957752
2235x-147,Inhibitory,I-15,MPN,MPN,MPN,2235.088186,-147.2501229
2235x-120,Inhibitory,I-26,MPN,MPN,MPN,2235.158884,-120.3482624
2257x-148,Endothelial 1,,MPN,MPN,MPN,2257.20031,-147.5664263
2302x-138,Inhibitory,I-11,MPN,MPN,MPN,2301.593501,-137.8562387
2303x-125,Inhibitory,I-14,MPN,MPN,MPN,2302.869729,-125.2559652
2315x-206,Inhibitory,I-2,MPN,MPN,MPN,2314.997028,-206.4706064
2317x-83,Astrocyte,,BST,BST,BST,2317.466209,-83.48331093
2331x-138,Inhibitory,I-11,MPN,MPN,MPN,2330.672733,-138.1962851
2233x-243,Excitatory,E-4,MPN,MPN,MPN,2233.461331,-243.1196611
2235x-220,OD Mature 2,,MPN,MPN,MPN,2234.575264,-220.0282443
2277x-237,Inhibitory,I-11,MPN,MPN,MPN,2276.703011,-236.5743611
2295x-175,Excitatory,E-12,MPN,MPN,MPN,2295.002435,-175.3373799
2305x-154,Inhibitory,I-11,MPN,MPN,MPN,2304.834472,-154.1833634
2206x-192,Inhibitory,I-1,MPN,MPN,MPN,2206.237899,-192.3002758
2222x-231,Inhibitory,I-14,MPN,MPN,MPN,2221.576517,-231.0130995
2246x-166,Excitatory,E-20,MPN,MPN,MPN,2246.041039,-166.1338539
2267x-238,Inhibitory,I-11,MPN,MPN,MPN,2266.809036,-237.87924
2283x-202,Inhibitory,I-2,MPN,MPN,MPN,2283.174713,-201.5184959
2292x-241,Inhibitory,I-14,MPN,MPN,MPN,2291.564715,-241.0113187
2323x-260,Inhibitory,I-12,MPN,MPN,MPN,2322.653692,-260.2956536
2154x-387,Inhibitory,I-16,MPN,MPN,MPN,2153.641849,-386.9645745
2153x-407,Excitatory,E-7,MPN,MPN,MPN,2153.220866,-407.3009989
2161x-335,Excitatory,E-7,MPN,MPN,MPN,2160.777028,-334.7833469
2172x-426,Excitatory,E-7,MPN,MPN,MPN,2172.010224,-426.4443631
2175x-320,Astrocyte,,MPN,MPN,MPN,2175.197108,-320.1217947
2181x-405,Excitatory,E-7,MPN,MPN,MPN,2180.834102,-405.1722314
2183x-281,Excitatory,E-12,MPN,MPN,MPN,2182.825579,-280.7731699
2190x-359,Excitatory,E-7,MPN,MPN,MPN,2189.699064,-358.5960689
2194x-302,Inhibitory,I-2,MPN,MPN,MPN,2193.65916,-301.5167278
2199x-436,Inhibitory,I-15,MPN,MPN,MPN,2199.389486,-436.3015837
2204x-385,Inhibitory,I-16,MPN,MPN,MPN,2204.363116,-384.897739
2213x-316,Inhibitory,I-11,MPN,MPN,MPN,2212.63406,-316.4263365
2213x-352,Inhibitory,I-34,MPN,MPN,MPN,2212.967567,-352.367325
2213x-419,Inhibitory,I-11,MPN,MPN,MPN,2213.488274,-419.1397969
2217x-329,Inhibitory,I-2,MPN,MPN,MPN,2217.057961,-328.7731602
2220x-281,Endothelial 1,,MPN,MPN,MPN,2219.862149,-280.6919186
2222x-340,Inhibitory,I-14,MPN,MPN,MPN,2221.84267,-340.2233919
2230x-300,Excitatory,E-18,MPN,MPN,MPN,2229.644102,-299.9212368
2228x-386,Inhibitory,I-15,MPN,MPN,MPN,2228.171141,-385.9268998
2236x-357,Inhibitory,I-13,MPN,MPN,MPN,2236.254796,-356.537931
2240x-417,Excitatory,E-7,MPN,MPN,MPN,2239.656215,-417.0543246
2252x-428,Excitatory,E-24,MPN,MPN,MPN,2252.145491,-428.3033495
2251x-307,Excitatory,E-17,MPN,MPN,MPN,2251.148049,-307.2974186
2253x-400,Excitatory,E-15,MPN,MPN,MPN,2252.623323,-399.9708864
2267x-315,Inhibitory,I-14,MPN,MPN,MPN,2267.191875,-314.622695
2278x-455,Inhibitory,I-10,MPN,MPN,MPN,2277.66385,-455.2649589
2289x-326,Inhibitory,I-2,MPN,MPN,MPN,2288.505227,-325.6978508
2291x-314,Inhibitory,I-15,MPN,MPN,MPN,2290.658184,-313.8994412
2292x-445,Microglia,,MPN,MPN,MPN,2292.040667,-444.8204536
2293x-371,Inhibitory,I-11,MPN,MPN,MPN,2292.839883,-371.086561
2298x-454,Inhibitory,I-13,MPN,MPN,MPN,2297.580174,-453.6395136
2310x-382,Inhibitory,I-2,MPN,MPN,MPN,2309.906288,-381.6032587
2311x-372,Inhibitory,I-15,MPN,MPN,MPN,2310.645923,-371.5295999
2317x-373,Excitatory,E-12,MPN,MPN,MPN,2316.838445,-373.1928612
2320x-286,Inhibitory,I-11,MPN,MPN,MPN,2320.072012,-286.4232006
2321x-401,OD Immature 1,,MPN,MPN,MPN,2320.891053,-400.7034238
2328x-446,Inhibitory,I-11,MPN,MPN,MPN,2327.737602,-445.759303
2334x-304,Inhibitory,I-14,MPN,MPN,MPN,2333.551511,-304.1566112
2333x-325,Inhibitory,I-11,MPN,MPN,MPN,2333.123187,-324.697594
2336x-279,Microglia,,MPN,MPN,MPN,2336.035602,-279.0918413
2168x-346,Excitatory,E-7,MPN,MPN,MPN,2168.120556,-346.4134294
2170x-444,Excitatory,E-8,MPN,MPN,MPN,2170.255685,-443.9675996
2184x-375,Inhibitory,I-7,MPN,MPN,MPN,2184.267349,-374.7258093
2183x-342,Inhibitory,I-15,MPN,MPN,MPN,2182.522609,-341.5002552
2204x-463,Inhibitory,I-12,MPN,MPN,MPN,2204.370559,-462.9497238
2226x-367,Inhibitory,I-11,MPN,MPN,MPN,2226.232444,-366.899859
2263x-363,Inhibitory,I-14,MPN,MPN,MPN,2263.45616,-362.8066477
2298x-292,Inhibitory,I-11,MPN,MPN,MPN,2297.816646,-292.2419555
2309x-322,Inhibitory,I-2,MPN,MPN,MPN,2308.932199,-322.1017453
2316x-354,Inhibitory,I-12,MPN,MPN,MPN,2315.620189,-354.4761783
2158x-297,Inhibitory,I-11,MPN,MPN,MPN,2157.958881,-296.6764609
2214x-405,Astrocyte,,MPN,MPN,MPN,2213.854353,-404.6534049
2225x-440,Inhibitory,I-12,MPN,MPN,MPN,2225.25336,-440.4274172
2260x-436,Inhibitory,I-13,MPN,MPN,MPN,2259.586451,-436.3906054
2284x-429,Excitatory,E-17,MPN,MPN,MPN,2283.630099,-428.7847669
2296x-403,Excitatory,E-12,MPN,MPN,MPN,2295.71484,-403.1905619
2316x-341,Inhibitory,I-12,MPN,MPN,MPN,2315.865941,-341.4283044
2155x-457,Inhibitory,I-12,MPN,MPN,MPN,2155.482786,-457.0049629
2159x-421,Inhibitory,I-7,MPN,MPN,MPN,2159.116224,-420.6701435
2205x-377,Inhibitory,I-14,MPN,MPN,MPN,2205.337316,-376.8610295
2239x-284,Inhibitory,I-14,MPN,MPN,MPN,2238.893648,-284.0351483
2263x-344,Inhibitory,I-14,MPN,MPN,MPN,2262.556869,-344.161293
2269x-335,Excitatory,E-15,MPN,MPN,MPN,2268.717927,-335.1535473
2281x-336,Inhibitory,I-14,MPN,MPN,MPN,2280.811845,-336.2598947
2201x-448,Inhibitory,I-15,MPN,MPN,MPN,2200.991668,-448.1219266
2229x-398,Astrocyte,,MPN,MPN,MPN,2229.325752,-398.3011393
2255x-461,Inhibitory,I-11,MPN,MPN,MPN,2255.163176,-461.0500776
2265x-464,Inhibitory,I-12,MPN,MPN,MPN,2264.519728,-464.0667955
2280x-463,Inhibitory,I-11,MPN,MPN,MPN,2280.154529,-462.7396007
2253x-316,Inhibitory,I-2,MPN,MPN,MPN,2253.412746,-315.9774387
2153x-510,Excitatory,E-15,MPN,MPN,MPN,2152.811176,-509.7810246
2155x-547,Inhibitory,I-15,MPN,MPN,MPN,2155.048407,-547.4132678
2155x-573,Inhibitory,I-12,MPN,MPN,MPN,2154.901167,-573.1155878
2159x-476,Microglia,,MPN,MPN,MPN,2159.125956,-475.6854716
2161x-500,Excitatory,E-17,MPN,MPN,MPN,2161.178727,-499.9270778
2166x-603,Inhibitory,I-15,MPA,MPA,MPA,2166.178215,-603.0293053
2167x-517,Inhibitory,I-11,MPN,MPN,MPN,2167.396124,-517.2092484
2175x-646,Inhibitory,I-7,MPA,MPA,MPA,2174.777035,-646.3496535
2174x-614,Inhibitory,I-15,MPA,MPA,MPA,2174.130675,-613.7712521
2185x-570,Inhibitory,I-15,MPN,MPN,MPN,2185.026877,-570.0212581
2190x-537,Inhibitory,I-15,MPN,MPN,MPN,2190.441003,-536.8823871
2196x-491,Excitatory,E-7,MPN,MPN,MPN,2195.633809,-490.7782458
2197x-528,Excitatory,E-8,MPN,MPN,MPN,2197.027916,-528.1825826
2200x-547,Inhibitory,I-15,MPN,MPN,MPN,2199.76339,-546.9310009
2201x-507,Astrocyte,,MPN,MPN,MPN,2200.59582,-506.9843026
2204x-573,Excitatory,E-12,MPN,MPN,MPN,2204.090699,-572.9334931
2208x-560,Excitatory,E-16,MPN,MPN,MPN,2208.173428,-559.5621593
2216x-536,Inhibitory,I-2,MPN,MPN,MPN,2215.694055,-535.9509686
2218x-553,Excitatory,E-7,MPN,MPN,MPN,2218.089511,-552.8068632
2222x-618,Inhibitory,I-7,MPA,MPA,MPA,2222.067836,-618.4410584
2227x-551,Microglia,,MPN,MPN,MPN,2227.093244,-551.3852311
2232x-650,Inhibitory,I-12,MPA,MPA,MPA,2232.200845,-649.917522
2231x-640,Astrocyte,,MPA,MPA,MPA,2230.943834,-639.926041
2238x-553,Astrocyte,,MPN,MPN,MPN,2238.37729,-552.607396
2239x-543,Endothelial 2,,MPN,MPN,MPN,2239.301407,-543.3499748
2247x-491,Astrocyte,,MPN,MPN,MPN,2246.605701,-490.540812
2247x-661,Excitatory,E-15,MPA,MPA,MPA,2246.680434,-661.3832896
2253x-631,OD Immature 1,,MPA,MPA,MPA,2252.750984,-630.7294096
2250x-531,Excitatory,E-12,MPN,MPN,MPN,2249.838958,-531.1244779
2258x-627,Inhibitory,I-12,MPA,MPA,MPA,2258.363122,-627.4966838
2263x-517,Inhibitory,I-15,MPN,MPN,MPN,2262.761314,-516.6245757
2268x-589,Inhibitory,I-12,MPN,MPN,MPN,2267.661533,-589.0512426
2275x-652,Inhibitory,I-3,MPA,MPA,MPA,2274.854987,-651.8206006
2275x-544,Inhibitory,I-11,MPN,MPN,MPN,2274.832072,-544.2178815
2278x-494,Inhibitory,I-15,MPN,MPN,MPN,2277.644515,-493.5161874
2281x-567,Inhibitory,I-12,MPN,MPN,MPN,2281.1542,-567.2598318
2280x-608,Astrocyte,,MPA,MPA,MPA,2280.038414,-608.3225492
2292x-642,Endothelial 1,,MPA,MPA,MPA,2292.470864,-641.8106188
2293x-547,Inhibitory,I-15,MPN,MPN,MPN,2293.426104,-546.8071134
2291x-637,Endothelial 1,,MPA,MPA,MPA,2290.612062,-637.1186256
2293x-493,Inhibitory,I-12,MPN,MPN,MPN,2293.116561,-493.2121816
2293x-608,Inhibitory,I-12,MPA,MPA,MPA,2293.380374,-608.2643878
2305x-661,Inhibitory,I-7,MPA,MPA,MPA,2305.109441,-661.0402028
2310x-637,Inhibitory,I-7,MPA,MPA,MPA,2309.842403,-637.017917
2318x-549,Inhibitory,I-12,MPN,MPN,MPN,2318.076816,-549.042146
2318x-581,Excitatory,E-12,MPN,MPN,MPN,2318.077344,-581.2646762
2320x-620,Astrocyte,,MPA,MPA,MPA,2320.342111,-620.3928686
2329x-554,Inhibitory,I-12,MPN,MPN,MPN,2328.816237,-554.2707416
2326x-486,Endothelial 1,,MPN,MPN,MPN,2325.710565,-485.8937189
2330x-601,Astrocyte,,MPN,MPN,MPN,2330.026529,-601.2453143
2335x-641,OD Mature 2,,MPA,MPA,MPA,2335.06644,-641.4054898
2171x-570,Excitatory,E-17,MPN,MPN,MPN,2170.677497,-570.022796
2216x-581,Inhibitory,I-15,MPN,MPN,MPN,2216.08643,-581.3923084
2236x-587,Astrocyte,,MPN,MPN,MPN,2235.782722,-586.5292194
2243x-512,Inhibitory,I-19,MPN,MPN,MPN,2242.585035,-511.8703389
2256x-595,Inhibitory,I-15,MPN,MPN,MPN,2255.646582,-594.9471129
2278x-482,Excitatory,E-7,MPN,MPN,MPN,2278.072603,-482.2751109
2292x-534,Inhibitory,I-14,MPN,MPN,MPN,2291.623381,-533.9587811
2313x-531,Excitatory,E-12,MPN,MPN,MPN,2313.197722,-531.0525756
2321x-508,Inhibitory,I-10,MPN,MPN,MPN,2320.879082,-508.4920943
2157x-650,Inhibitory,I-15,MPA,MPA,MPA,2157.159264,-650.1079608
2169x-530,Inhibitory,I-15,MPN,MPN,MPN,2168.944905,-529.6066034
2195x-612,Inhibitory,I-15,MPA,MPA,MPA,2194.855088,-612.1987464
2228x-518,Excitatory,E-19,MPN,MPN,MPN,2228.079536,-517.6691892
2247x-537,Inhibitory,I-34,MPN,MPN,MPN,2246.952201,-536.9977578
2250x-542,Astrocyte,,MPN,MPN,MPN,2249.849426,-541.6840597
2266x-577,Inhibitory,I-10,MPN,MPN,MPN,2265.590566,-576.6980745
2266x-616,Inhibitory,I-2,MPA,MPA,MPA,2265.747515,-616.1186572
2276x-619,Inhibitory,I-12,MPA,MPA,MPA,2275.552097,-619.2808299
2177x-592,Inhibitory,I-12,MPA,MPA,MPA,2177.189094,-592.4952503
2177x-556,Excitatory,E-8,MPN,MPN,MPN,2177.487552,-555.9323022
2330x-650,Excitatory,E-12,MPA,MPA,MPA,2329.917036,-649.9589054
2182x-499,Inhibitory,I-15,MPN,MPN,MPN,2181.62591,-498.8905426
2187x-516,Inhibitory,I-14,MPN,MPN,MPN,2186.797315,-516.3748019
2218x-498,Inhibitory,I-12,MPN,MPN,MPN,2218.324083,-498.422161
2223x-595,Inhibitory,I-11,MPA,MPA,MPA,2222.624619,-594.920819
2332x-519,Inhibitory,I-12,MPN,MPN,MPN,2332.23717,-518.7491507
2150x-734,Inhibitory,I-7,MPA,MPA,MPA,2150.451258,-733.6985647
2152x-748,Inhibitory,I-7,MPA,MPA,MPA,2152.070176,-748.138145
2158x-724,Excitatory,E-15,MPA,MPA,MPA,2158.447998,-724.1208501
2160x-740,Inhibitory,I-7,MPA,MPA,MPA,2159.533917,-740.2275988
2165x-792,Inhibitory,I-7,MPA,MPA,MPA,2165.04061,-791.5420431
2171x-690,Excitatory,E-15,MPA,MPA,MPA,2170.887059,-690.2517177
2176x-725,Inhibitory,I-7,MPA,MPA,MPA,2176.306814,-725.3418958
2178x-702,Inhibitory,I-9,MPA,MPA,MPA,2178.112506,-702.2566426
2189x-790,Inhibitory,I-7,MPA,MPA,MPA,2189.082342,-789.9319429
2189x-726,Inhibitory,I-13,MPA,MPA,MPA,2188.719403,-726.2653201
2187x-769,Inhibitory,I-14,MPA,MPA,MPA,2186.602462,-769.4685347
2193x-689,Astrocyte,,MPA,MPA,MPA,2192.861208,-689.2321377
2194x-758,Astrocyte,,MPA,MPA,MPA,2194.488922,-757.9327861
2199x-744,Inhibitory,I-7,MPA,MPA,MPA,2198.524533,-744.4444941
2199x-720,Inhibitory,I-7,MPA,MPA,MPA,2199.33542,-720.4347742
2196x-705,Inhibitory,I-7,MPA,MPA,MPA,2195.724262,-704.7813927
2205x-768,Inhibitory,I-7,MPA,MPA,MPA,2205.171509,-767.5722127
2210x-789,Excitatory,E-18,MPA,MPA,MPA,2210.278867,-788.8826599
2218x-743,Inhibitory,I-7,MPA,MPA,MPA,2218.066949,-742.8511709
2223x-713,Inhibitory,I-12,MPA,MPA,MPA,2222.878172,-713.1927971
2228x-804,Excitatory,E-18,MPA,MPA,MPA,2228.155688,-803.853396
2232x-821,Excitatory,E-15,MPA,MPA,MPA,2232.314675,-821.4403201
2242x-710,Excitatory,E-7,MPA,MPA,MPA,2241.552753,-710.3713945
2242x-749,Inhibitory,I-7,MPA,MPA,MPA,2242.031112,-749.2409121
2245x-728,Astrocyte,,MPA,MPA,MPA,2245.143454,-728.1043788
2247x-737,Astrocyte,,MPA,MPA,MPA,2247.040844,-736.7425477
2256x-750,Inhibitory,I-7,MPA,MPA,MPA,2255.698274,-749.5038403
2254x-829,Inhibitory,I-7,MPA,MPA,MPA,2254.490375,-829.102865
2258x-849,Inhibitory,I-7,MPA,MPA,MPA,2257.538919,-848.6616738
2262x-842,Inhibitory,I-7,MPA,MPA,MPA,2261.515004,-842.1800396
2264x-783,Inhibitory,I-27,MPA,MPA,MPA,2264.43034,-783.4656548
2263x-815,Inhibitory,I-7,MPA,MPA,MPA,2263.166129,-815.268838
2271x-842,Inhibitory,I-14,MPA,MPA,MPA,2271.092904,-841.5026132
2276x-815,Inhibitory,I-7,MPA,MPA,MPA,2275.619988,-814.7006524
2280x-842,Inhibitory,I-7,MPA,MPA,MPA,2280.485138,-841.7419069
2287x-789,OD Mature 2,,MPA,MPA,MPA,2286.643785,-788.6208308
2289x-863,Excitatory,E-18,MPA,MPA,MPA,2289.266395,-862.7578676
2289x-721,Excitatory,E-24,MPA,MPA,MPA,2289.002618,-720.9725951
2296x-686,Excitatory,E-15,MPA,MPA,MPA,2296.457005,-686.3714409
2301x-832,Astrocyte,,MPA,MPA,MPA,2300.637729,-832.3083299
2301x-736,Endothelial 3,,MPA,MPA,MPA,2301.438636,-735.7404194
2309x-690,Inhibitory,I-7,MPA,MPA,MPA,2309.29292,-690.0767629
2308x-856,Excitatory,E-11,MPA,MPA,MPA,2308.075478,-856.4903634
2314x-794,Astrocyte,,MPA,MPA,MPA,2314.031539,-793.6976904
2316x-718,Inhibitory,I-7,MPA,MPA,MPA,2315.856709,-718.492116
2315x-825,Excitatory,E-1,MPA,MPA,MPA,2315.302481,-825.3619202
2327x-836,Inhibitory,I-7,MPA,MPA,MPA,2327.294089,-836.4719475
2331x-826,Endothelial 1,,MPA,MPA,MPA,2330.538309,-825.6370674
2335x-688,OD Immature 1,,MPA,MPA,MPA,2334.924741,-687.5818873
2332x-680,Inhibitory,I-2,MPA,MPA,MPA,2331.858221,-680.354959
2210x-762,Inhibitory,I-7,MPA,MPA,MPA,2209.878234,-762.44789
2227x-747,Inhibitory,I-7,MPA,MPA,MPA,2226.723987,-746.711559
2249x-767,Inhibitory,I-15,MPA,MPA,MPA,2248.734373,-766.6167048
2252x-798,Astrocyte,,MPA,MPA,MPA,2251.910328,-798.2272875
2311x-759,Inhibitory,I-7,MPA,MPA,MPA,2310.828401,-759.119639
2325x-727,Excitatory,E-15,MPA,MPA,MPA,2324.947836,-727.4506586
2171x-734,Inhibitory,I-14,MPA,MPA,MPA,2170.66975,-734.1024463
2224x-816,Excitatory,E-12,MPA,MPA,MPA,2223.669838,-816.3200378
2241x-772,Inhibitory,I-14,MPA,MPA,MPA,2240.685049,-771.9087355
2245x-688,Inhibitory,I-11,MPA,MPA,MPA,2245.292926,-688.1489921
2258x-708,Inhibitory,I-1,MPA,MPA,MPA,2257.631149,-707.688717
2266x-761,Inhibitory,I-1,MPA,MPA,MPA,2266.152713,-761.2440286
2269x-735,Astrocyte,,MPA,MPA,MPA,2268.622288,-735.2874277
2289x-823,Excitatory,E-18,MPA,MPA,MPA,2288.699279,-823.0593403
2216x-697,Inhibitory,I-7,MPA,MPA,MPA,2215.577931,-696.5691331
2320x-777,Inhibitory,I-7,MPA,MPA,MPA,2320.068947,-777.0268971
2156x-706,Inhibitory,I-16,MPA,MPA,MPA,2155.990199,-705.5502353
2211x-755,Astrocyte,,MPA,MPA,MPA,2211.392656,-755.2869656
2229x-708,OD Immature 1,,MPA,MPA,MPA,2228.621586,-708.071093
2279x-731,Inhibitory,I-7,MPA,MPA,MPA,2279.253009,-731.0136779
2296x-788,Inhibitory,I-1,MPA,MPA,MPA,2296.161423,-787.5786192
2299x-811,Inhibitory,I-7,MPA,MPA,MPA,2299.27299,-810.7050835
2319x-861,Inhibitory,I-7,MPA,MPA,MPA,2319.248917,-861.0021581
2323x-857,Inhibitory,I-1,MPA,MPA,MPA,2322.653163,-857.29177
2338x-864,Inhibitory,I-27,MPA,MPA,MPA,2337.730194,-863.9721909
2350x-741,OD Mature 2,,MPA,MPA,MPA,2350.134961,-741.0913571
2357x-708,Inhibitory,I-7,MPA,MPA,MPA,2356.950223,-707.640972
2361x-787,Excitatory,E-24,MPA,MPA,MPA,2360.755813,-786.6731988
2362x-847,Inhibitory,I-7,MPA,MPA,MPA,2362.257792,-847.0325266
2381x-717,Inhibitory,I-7,MPA,MPA,MPA,2381.088491,-717.0144135
2383x-762,Astrocyte,,MPA,MPA,MPA,2382.980555,-762.2757428
2388x-793,Endothelial 1,,MPA,MPA,MPA,2387.820223,-793.3788336
2388x-826,Inhibitory,I-7,MPA,MPA,MPA,2387.881755,-826.3904409
2389x-741,Astrocyte,,MPA,MPA,MPA,2389.454783,-740.5702499
2396x-782,OD Mature 2,,MPA,MPA,MPA,2396.046124,-781.9879371
2410x-700,Excitatory,E-18,MPA,MPA,MPA,2409.721377,-699.7718594
2410x-851,Excitatory,E-18,MPA,MPA,MPA,2409.505544,-850.9608076
2419x-755,Inhibitory,I-7,MPA,MPA,MPA,2418.989634,-755.1926225
2423x-683,Excitatory,E-24,MPA,MPA,MPA,2423.434389,-682.8096386
2423x-849,Inhibitory,I-7,MPA,MPA,MPA,2423.249238,-848.7350548
2427x-705,Astrocyte,,MPA,MPA,MPA,2427.077,-705.3207185
2431x-854,Microglia,,MPA,MPA,MPA,2430.973602,-854.1123638
2432x-779,Astrocyte,,MPA,MPA,MPA,2431.902225,-778.6975559
2435x-797,Excitatory,E-24,MPA,MPA,MPA,2434.60881,-796.9779705
2434x-838,Astrocyte,,MPA,MPA,MPA,2434.02663,-838.2971439
2445x-836,Inhibitory,I-7,MPA,MPA,MPA,2444.624375,-836.4114797
2444x-785,Astrocyte,,MPA,MPA,MPA,2443.577328,-785.0211271
2448x-791,Inhibitory,I-8,MPA,MPA,MPA,2448.034578,-791.0649339
2451x-812,Pericytes,,MPA,MPA,MPA,2451.112285,-811.8937643
2459x-685,Inhibitory,I-31,MPA,MPA,MPA,2458.965457,-685.114691
2460x-712,Endothelial 1,,MPA,MPA,MPA,2460.034381,-711.9142218
2475x-862,Inhibitory,I-30,MPA,MPA,MPA,2474.852664,-862.2360441
2480x-809,Endothelial 1,,MPA,MPA,MPA,2479.696823,-809.4924992
2483x-790,Excitatory,E-3,MPA,MPA,MPA,2483.412226,-790.227852
2489x-741,Astrocyte,,MPA,MPA,MPA,2488.963259,-741.0147196
2490x-809,Inhibitory,I-31,MPA,MPA,MPA,2490.026887,-809.3177709
2500x-730,Astrocyte,,MPA,MPA,MPA,2499.59851,-729.7670302
2498x-847,Excitatory,E-15,MPA,MPA,MPA,2497.873272,-847.2141467
2499x-839,Excitatory,E-19,MPA,MPA,MPA,2499.322665,-839.3192733
2503x-752,Excitatory,E-3,MPA,MPA,MPA,2502.681337,-751.9250998
2506x-688,Inhibitory,I-7,MPA,MPA,MPA,2506.218179,-687.5154386
2511x-845,Microglia,,MPA,MPA,MPA,2511.127224,-844.548039
2504x-786,Inhibitory,I-7,MPA,MPA,MPA,2504.374641,-785.5075776
2508x-804,Excitatory,E-15,MPA,MPA,MPA,2508.452238,-804.2642442
2522x-865,Inhibitory,I-7,MPA,MPA,MPA,2521.600954,-864.8687664
2526x-805,Excitatory,E-3,MPA,MPA,MPA,2526.094816,-805.1888183
2377x-816,Excitatory,E-15,MPA,MPA,MPA,2377.498968,-815.8327947
2375x-751,Inhibitory,I-7,MPA,MPA,MPA,2375.094502,-750.5208654
2394x-768,Excitatory,E-1,MPA,MPA,MPA,2394.018002,-767.5529585
2431x-760,Excitatory,E-15,MPA,MPA,MPA,2430.919393,-760.0129459
2459x-737,Inhibitory,I-7,MPA,MPA,MPA,2458.611866,-737.4564381
2477x-684,Inhibitory,I-7,MPA,MPA,MPA,2476.839956,-684.2519023
2489x-688,Excitatory,E-24,MPA,MPA,MPA,2488.850255,-688.1995133
2502x-853,Astrocyte,,MPA,MPA,MPA,2502.192909,-852.8020342
2514x-797,OD Mature 2,,MPA,MPA,MPA,2514.400194,-797.0635924
2403x-844,Inhibitory,I-7,MPA,MPA,MPA,2402.507104,-844.3283857
2428x-795,Excitatory,E-1,MPA,MPA,MPA,2428.19808,-794.5161871
2468x-785,OD Mature 4,,MPA,MPA,MPA,2467.87576,-784.5862055
2474x-825,Excitatory,E-1,MPA,MPA,MPA,2473.880545,-825.0234308
2480x-761,OD Mature 2,,MPA,MPA,MPA,2479.974805,-760.6760297
